AWAY_NAME,HOME_NAME,AWAY_GamesWon,AWAY_GamesLost,HOME_GamesWon,HOME_GamesLost,HOMEvsAWAY_winRatio,AWAY_longestWinStreak,AWAY_longestLoseStreak,HOME_longestWinStreak,HOME_longestLoseStreak,AWAY_homeTurfAdvantage,HOME_homeTurfAdvantage,AWAY_nonconsecutiveWins,AWAY_nonconsecutiveLosts,HOME_nonconsecutiveWins,HOME_nonconsecutiveLosts,AWAY TEAM 2P %,AWAY TEAM 3P %,AWAY TEAM FT %,AWAY TEAM ALL throws %,HOME TEAM 2P %,HOME TEAM 3P %,HOME TEAM FT %,HOME TEAM ALL throws %,AWAY TEAM FOULS,HOME TEAM FOULS,AWAY TEAM TO,AWAY TEAM OR,AWAY TEAM DR,HOME TEAM TO,HOME TEAM OR,HOME TEAM DR,Q1 lead HOME vs AWAY,Q2 lead HOME vs AWAY,Q3 lead HOME vs AWAY,Q4 lead HOME vs AWAY,diffPTS_Q2,diffPTS_Q3,finalScoreDifferential,HOME_win
MIN,MEM,8,25,11,23,-1.0,2,13,4,7,-0.5,-0.0526,6,4,6,4,0.47,0.34,0.74,0.45,0.5,0.36,0.78,0.47,13,11,14,10,31,14,9,30,1,2,3,2,-7,-7,-7,False
NO,LAL,20,10,27,5,1.0,4,2,7,2,0.4667,0.8947,2,3,0,3,0.49,0.38,0.79,0.46,0.5,0.36,0.75,0.47,12,12,13,9,27,14,12,32,0,0,2,4,18,12,-11,False
NY,OKC,13,19,4,30,-1.0,3,6,1,14,0.0,-0.6667,5,3,4,0,0.51,0.35,0.74,0.47,0.48,0.37,0.74,0.46,11,11,14,10,32,15,11,31,0,2,1,0,-3,10,8,True
SAC,CHI,8,27,14,20,0,3,8,2,3,-0.2941,0.3333,5,1,10,6,0.49,0.37,0.75,0.46,0.48,0.36,0.77,0.46,13,11,15,10,29,13,12,31,0,2,4,6,-12,-2,5,True
WAS,ORL,7,25,26,8,1.0,2,8,7,2,-0.4118,0.6471,4,0,0,5,0.49,0.32,0.75,0.45,0.48,0.36,0.73,0.45,12,10,13,10,28,14,11,32,0,2,2,2,4,14,9,True
CHA,CLE,13,22,27,6,1.0,2,7,11,1,-0.0909,1.0,5,4,2,5,0.47,0.36,0.76,0.45,0.5,0.33,0.78,0.46,12,11,14,10,28,14,10,29,0,2,3,4,6,0,30,True
DET,POR,21,11,20,14,1.0,7,3,6,3,0.4118,0.5,2,2,4,7,0.48,0.33,0.76,0.45,0.51,0.35,0.81,0.47,12,10,13,10,30,13,11,28,1,2,5,5,2,-1,1,True
HOU,BOS,21,15,29,7,1.0,4,3,19,2,0.4667,0.8947,5,8,2,3,0.47,0.34,0.77,0.44,0.48,0.37,0.79,0.45,12,12,14,10,30,15,10,30,0,-1,2,4,-2,8,-4,False
IND,PHO,12,22,19,12,1.0,3,6,3,4,-0.125,0.25,5,2,2,6,0.5,0.37,0.79,0.47,0.51,0.4,0.74,0.48,12,12,15,11,31,14,11,30,1,0,2,0,4,5,-3,False
LAL,GS,27,6,10,26,-1.0,7,2,2,9,0.8,-0.0769,0,3,6,3,0.5,0.37,0.75,0.47,0.5,0.36,0.77,0.47,12,12,15,11,30,14,14,32,2,2,4,6,-5,3,-8,False
MEM,NJ,11,24,17,18,0,4,7,3,3,-0.1,-0.2632,7,4,7,6,0.5,0.36,0.78,0.47,0.46,0.37,0.76,0.44,12,13,14,10,29,14,11,30,0,-2,-3,-3,-6,-4,11,True
MIA,DEN,18,15,24,12,0,4,3,4,3,0.3333,0.5294,8,9,2,7,0.48,0.38,0.72,0.45,0.5,0.36,0.77,0.46,13,13,14,11,29,14,11,29,0,0,1,2,0,-5,11,True
NO,UTA,21,10,20,15,0,4,2,5,3,0.4667,0.5294,2,4,6,8,0.48,0.38,0.79,0.46,0.49,0.34,0.77,0.46,11,11,13,9,28,15,13,29,3,3,5,5,-5,3,26,True
OKC,MIN,5,30,9,25,0.0,1,14,3,13,-0.5789,-0.5,4,1,6,4,0.49,0.37,0.74,0.46,0.47,0.34,0.74,0.45,12,12,14,10,29,12,11,29,-1,-2,-3,-2,13,12,42,True
ORL,ATL,27,8,22,11,1.0,7,2,6,4,0.6667,0.7647,0,6,1,4,0.48,0.36,0.73,0.45,0.5,0.36,0.76,0.46,12,10,13,10,31,13,12,30,-1,0,1,3,16,7,-4,False
PHI,MIL,14,20,17,19,-1.0,3,4,3,4,0.0,0.3333,5,4,3,6,0.49,0.34,0.75,0.46,0.49,0.34,0.77,0.45,12,12,15,11,29,14,10,30,1,2,0,4,-2,8,-5,False
TOR,WAS,14,21,7,26,0,3,5,2,8,-0.125,-0.4118,3,1,5,0,0.49,0.37,0.8,0.46,0.49,0.33,0.75,0.45,11,10,13,10,30,14,12,31,0,1,1,1,-3,3,-6,False
LAC,SA,8,26,23,11,1.0,3,8,6,3,-0.6471,0.3684,5,2,2,4,0.45,0.34,0.72,0.43,0.48,0.37,0.73,0.46,12,8,14,12,32,12,9,31,2,1,1,1,10,3,22,True
NY,DAL,13,20,21,13,1.0,3,6,5,5,0.0,0.2941,6,3,3,8,0.51,0.35,0.75,0.47,0.47,0.31,0.81,0.44,11,10,14,10,32,12,11,31,-1,-2,-1,-1,13,12,5,True
ATL,ORL,22,12,28,8,0.0,6,4,7,2,0.6667,0.6667,2,4,0,6,0.5,0.36,0.75,0.46,0.48,0.36,0.73,0.45,11,10,12,10,28,14,11,32,0,2,2,2,-15,-16,34,True
BOS,CLE,29,8,28,6,-1.0,19,3,11,1,0.8,1.0,2,3,2,6,0.48,0.37,0.79,0.45,0.5,0.34,0.78,0.46,13,11,16,10,29,14,10,29,0,2,3,5,-3,3,15,True
CHA,PHI,13,23,15,20,-1.0,2,7,3,4,-0.0909,0.0,5,4,5,4,0.48,0.36,0.76,0.45,0.49,0.34,0.75,0.46,12,11,14,10,27,15,12,29,2,3,3,4,18,28,6,True
DAL,PHO,22,13,19,13,-1.0,5,5,3,4,0.3333,0.1765,3,8,2,6,0.47,0.31,0.81,0.44,0.5,0.4,0.74,0.48,11,12,13,11,32,15,11,30,1,0,1,0,-5,2,28,True
DET,DEN,21,12,25,12,0,7,3,5,3,0.4118,0.5556,2,2,2,7,0.48,0.34,0.75,0.45,0.5,0.36,0.77,0.47,12,13,13,10,30,14,11,29,0,0,1,3,-7,-3,-3,False
HOU,OKC,22,15,5,31,-1.0,4,3,1,14,0.4667,-0.5789,5,8,5,1,0.47,0.34,0.77,0.44,0.49,0.37,0.74,0.47,12,11,14,10,30,15,11,31,1,3,2,1,-3,3,-2,False
IND,LAL,13,22,28,6,-1.0,3,6,7,2,-0.125,0.8,5,3,0,4,0.5,0.37,0.79,0.47,0.5,0.37,0.75,0.47,12,12,15,11,31,14,12,31,-1,0,2,3,-4,-9,2,True
LAC,NO,8,27,21,11,1.0,3,9,4,2,-0.6471,0.4667,5,2,3,4,0.46,0.34,0.72,0.43,0.48,0.39,0.79,0.46,12,10,14,12,32,14,10,30,0,1,2,2,-1,6,27,True
MEM,TOR,11,25,15,21,0,4,7,3,5,-0.1,-0.125,7,4,3,2,0.5,0.36,0.79,0.47,0.49,0.37,0.8,0.46,12,10,14,10,28,13,10,30,1,1,1,2,13,10,21,True
MIA,SAC,18,16,8,28,-1.0,4,3,3,8,0.3333,-0.2941,8,9,5,1,0.48,0.38,0.72,0.45,0.48,0.36,0.75,0.46,13,12,14,11,29,14,12,30,1,1,3,3,11,11,-4,False
NJ,MIL,18,18,17,20,0,3,3,3,4,-0.2,0.25,7,6,4,6,0.46,0.37,0.76,0.44,0.49,0.34,0.77,0.45,13,12,13,9,30,14,10,30,1,2,0,4,13,10,2,True
WAS,CHI,7,27,15,20,1.0,2,8,2,3,-0.4444,0.375,5,0,10,6,0.49,0.33,0.75,0.45,0.48,0.35,0.77,0.46,12,11,13,10,28,13,12,31,0,2,4,6,-12,-13,12,True
CHA,WAS,13,24,7,28,-1.0,2,7,2,8,-0.0909,-0.4444,5,4,5,0,0.48,0.36,0.76,0.45,0.49,0.33,0.75,0.45,12,10,15,10,27,14,12,30,1,1,1,1,-2,9,-3,False
DET,UTA,22,12,21,15,1.0,7,3,5,3,0.4118,0.5556,2,3,6,8,0.48,0.33,0.76,0.45,0.49,0.34,0.77,0.46,12,11,13,10,30,15,13,29,3,3,5,5,10,6,17,True
GS,POR,10,27,21,14,-1.0,2,9,6,3,-0.1429,0.5294,6,3,4,7,0.5,0.36,0.76,0.47,0.51,0.37,0.8,0.47,14,10,15,13,30,12,11,28,1,1,5,5,-5,3,13,True
MIL,MIN,18,20,10,25,0,3,4,4,13,0.2941,-0.4118,4,7,6,4,0.49,0.34,0.77,0.46,0.47,0.34,0.74,0.45,14,12,16,11,29,12,11,29,0,-1,-2,-1,12,4,2,True
NY,HOU,13,21,23,15,0,3,6,4,3,0.0,0.4667,6,3,5,8,0.51,0.35,0.74,0.47,0.47,0.35,0.77,0.44,11,10,14,10,32,12,11,30,1,-1,0,2,-5,2,20,True
OKC,CHI,5,32,16,20,0,1,14,2,3,-0.6,0.4118,5,1,10,6,0.49,0.37,0.74,0.47,0.48,0.36,0.78,0.46,12,11,14,10,29,13,12,31,1,2,4,6,-13,-5,-11,False
BOS,TOR,29,9,16,21,-1.0,19,4,3,5,0.8,-0.0588,2,3,3,2,0.48,0.37,0.79,0.45,0.49,0.37,0.8,0.46,14,10,16,10,29,13,10,30,1,1,2,3,9,12,-6,False
DAL,SAC,22,14,8,29,-1.0,5,5,3,8,0.3333,-0.3333,3,8,5,1,0.48,0.32,0.81,0.45,0.48,0.36,0.75,0.46,11,12,13,11,32,14,12,30,1,1,3,3,6,27,7,True
IND,GS,13,23,10,28,-1.0,3,6,2,9,-0.125,-0.1429,6,3,6,3,0.5,0.36,0.79,0.47,0.5,0.36,0.77,0.47,13,12,15,11,31,14,14,32,1,2,4,6,2,12,3,True
MIA,LAL,19,16,29,6,-1.0,4,3,7,2,0.3333,0.8095,8,9,0,4,0.47,0.38,0.72,0.45,0.5,0.36,0.75,0.47,13,12,14,11,29,14,12,31,0,0,2,3,4,8,3,True
ORL,SA,29,8,24,11,-1.0,7,2,6,3,0.6842,0.4,0,6,2,4,0.48,0.36,0.73,0.45,0.49,0.37,0.73,0.46,12,8,13,10,31,12,9,31,2,0,1,2,38,43,-7,False
PHI,ATL,16,20,22,13,1.0,3,4,6,4,0.0588,0.6667,5,4,2,4,0.49,0.34,0.75,0.46,0.49,0.37,0.75,0.46,12,11,15,11,29,13,12,31,0,1,1,4,-2,9,-15,False
PHO,LAC,20,13,8,28,-1.0,3,4,3,10,0.2222,-0.6471,2,7,5,2,0.51,0.4,0.74,0.48,0.46,0.34,0.72,0.44,13,11,13,9,28,13,12,30,1,0,-1,-1,6,27,-6,False
IND,UTA,13,24,22,15,0,3,6,5,3,-0.125,0.5789,6,3,6,8,0.5,0.37,0.79,0.47,0.49,0.34,0.77,0.46,13,12,15,11,31,15,12,30,3,3,6,6,-6,1,7,True
MIL,WAS,18,21,7,29,-1.0,3,4,2,8,0.2941,-0.4737,5,7,5,0,0.48,0.35,0.77,0.46,0.49,0.33,0.75,0.46,14,10,16,11,29,14,12,30,1,1,1,1,-9,-5,-6,False
NY,NO,13,22,22,11,0,3,6,4,2,0.0,0.5,6,3,3,5,0.51,0.35,0.75,0.47,0.48,0.39,0.78,0.46,11,10,14,10,32,14,10,30,0,1,3,3,1,18,-6,False
OKC,NJ,6,32,18,19,0,1,14,3,3,-0.6,-0.2,5,1,7,6,0.49,0.37,0.74,0.47,0.46,0.37,0.76,0.44,12,13,14,10,29,14,11,30,0,-2,-3,-3,-3,-2,4,True
POR,CHI,22,14,16,21,-1.0,6,3,2,3,0.5556,0.3333,4,7,10,6,0.51,0.36,0.8,0.47,0.48,0.36,0.77,0.46,12,11,13,10,25,13,12,31,1,2,4,6,6,13,-14,False
TOR,BOS,16,22,30,9,1.0,3,5,19,4,-0.1111,0.8,3,2,2,3,0.49,0.37,0.8,0.46,0.48,0.37,0.79,0.45,11,12,14,10,30,15,10,30,1,-1,2,3,-13,-20,6,True
ATL,PHO,22,14,21,13,0,6,4,3,4,0.5789,0.2222,2,4,2,7,0.49,0.37,0.75,0.46,0.51,0.4,0.74,0.48,11,12,12,10,28,15,11,30,1,0,2,0,-7,-5,5,True
CHA,DET,14,24,22,13,1.0,2,7,7,3,-0.0909,0.4118,5,4,3,3,0.48,0.36,0.76,0.46,0.48,0.34,0.76,0.45,12,11,15,10,27,12,10,30,1,2,1,1,4,1,-2,False
CLE,MEM,29,6,11,26,0,11,1,4,7,1.0,-0.1,2,6,7,4,0.5,0.34,0.78,0.46,0.5,0.36,0.79,0.47,12,11,15,11,28,14,9,30,2,2,3,3,9,12,-15,False
DAL,DEN,22,15,25,13,1.0,5,5,5,3,0.3333,0.4737,3,8,2,7,0.48,0.32,0.8,0.45,0.5,0.35,0.77,0.46,11,13,13,11,32,14,10,29,1,1,1,2,-6,-1,2,True
LAL,HOU,30,6,24,15,-1.0,7,2,4,3,0.8182,0.5,0,4,5,8,0.5,0.37,0.75,0.47,0.47,0.35,0.77,0.44,12,10,15,11,30,12,11,31,1,-1,1,2,-1,4,-5,False
MIA,MIN,19,17,11,25,0,4,3,5,13,0.3333,-0.3333,9,9,6,4,0.47,0.38,0.73,0.45,0.47,0.35,0.74,0.45,13,12,14,11,29,13,11,29,-1,-1,-2,-1,-1,4,-3,False
ORL,SAC,30,8,9,29,-1.0,7,2,3,8,0.6842,-0.2632,0,6,5,1,0.48,0.36,0.74,0.45,0.48,0.36,0.75,0.46,12,12,13,10,31,14,12,30,1,1,3,3,-5,-2,-32,False
ATL,LAC,22,15,8,29,0,6,4,3,11,0.5789,-0.6667,2,4,5,2,0.5,0.37,0.76,0.46,0.46,0.34,0.73,0.44,11,11,12,10,28,14,12,30,0,0,-2,-1,4,6,-17,False
CHI,TOR,16,22,16,23,0,2,3,3,5,0.2632,-0.1111,10,6,3,2,0.48,0.35,0.77,0.46,0.49,0.37,0.8,0.46,13,10,16,12,30,13,10,30,1,0,1,2,-4,-11,-4,False
DET,IND,22,14,13,25,-1.0,7,3,3,6,0.3333,-0.125,3,3,6,3,0.48,0.34,0.75,0.45,0.5,0.37,0.79,0.47,12,12,13,11,30,14,11,33,1,1,3,4,7,6,4,True
LAL,SA,31,6,24,12,0,7,2,6,3,0.8182,0.3333,0,4,2,4,0.5,0.37,0.75,0.47,0.49,0.37,0.74,0.46,12,8,14,11,29,11,9,31,1,0,1,1,0,4,1,True
MIA,MIL,20,17,19,21,1.0,4,3,3,4,0.3333,0.2941,9,10,5,8,0.47,0.38,0.73,0.45,0.48,0.35,0.77,0.45,13,12,14,11,29,14,10,29,0,2,0,4,6,3,-3,False
NJ,BOS,19,19,31,9,0,3,3,19,4,-0.1429,0.8095,7,7,2,3,0.46,0.37,0.76,0.44,0.48,0.37,0.79,0.45,13,12,13,9,30,15,10,30,0,-1,1,3,-7,2,32,True
NO,DAL,22,12,22,16,0,4,2,5,5,0.4118,0.3333,4,5,3,8,0.48,0.39,0.79,0.46,0.48,0.32,0.8,0.45,12,10,12,8,28,12,11,31,-1,-2,0,0,-7,-6,-7,False
POR,PHI,23,14,17,20,0,6,3,4,4,0.5556,0.0588,4,7,5,4,0.51,0.36,0.8,0.47,0.49,0.34,0.75,0.46,12,11,13,10,25,15,12,29,2,2,3,4,-4,-11,21,True
SAC,GS,9,30,11,28,-1.0,3,8,2,9,-0.3,-0.0667,6,1,6,3,0.48,0.37,0.75,0.46,0.5,0.36,0.77,0.47,13,12,15,10,29,14,14,32,1,2,4,6,-19,-22,-2,False
UTA,OKC,23,15,6,33,-1.0,5,3,1,14,0.6,-0.6,6,8,6,1,0.49,0.35,0.77,0.46,0.49,0.37,0.74,0.46,14,11,16,10,28,15,11,31,1,2,2,1,7,9,21,True
WAS,NY,7,30,14,22,1.0,2,8,3,6,-0.5,0.0,5,0,6,3,0.49,0.33,0.75,0.46,0.5,0.35,0.75,0.46,11,10,13,10,28,15,11,34,2,1,2,2,11,5,6,True
CLE,CHI,30,6,17,22,-1.0,11,1,2,3,1.0,0.2632,2,6,10,6,0.5,0.33,0.78,0.46,0.48,0.35,0.78,0.46,12,11,15,10,28,13,11,30,0,2,4,5,-3,-10,9,True
PHO,DEN,22,13,26,13,-1.0,3,4,5,3,0.2632,0.5,2,7,2,8,0.51,0.4,0.74,0.48,0.5,0.35,0.77,0.46,13,13,13,10,28,14,10,29,1,1,1,2,4,6,6,True
POR,NJ,23,15,19,20,0,6,3,3,3,0.5556,-0.1429,4,7,8,7,0.51,0.36,0.8,0.47,0.47,0.38,0.77,0.45,12,13,13,11,25,14,11,30,0,-2,-2,-2,22,10,-6,False
ATL,GS,23,15,11,29,-1.0,6,4,2,9,0.5789,-0.125,2,4,7,3,0.49,0.37,0.75,0.46,0.5,0.36,0.76,0.47,11,13,12,10,28,14,14,32,1,2,4,6,-12,-8,5,True
DET,OKC,22,15,7,33,-1.0,7,3,1,14,0.3333,-0.5238,3,3,6,2,0.47,0.34,0.75,0.45,0.49,0.37,0.74,0.47,12,11,13,11,30,15,11,31,1,2,2,2,5,0,10,True
MIL,SAC,19,22,10,30,0,3,4,3,8,0.2222,-0.3,6,8,6,2,0.48,0.35,0.77,0.46,0.48,0.37,0.75,0.46,14,12,16,11,29,14,12,30,1,0,2,2,0,-7,-7,False
MIN,PHO,11,26,22,14,1.0,5,13,3,4,-0.3684,0.2632,6,4,2,7,0.47,0.35,0.74,0.45,0.51,0.4,0.74,0.48,13,12,14,10,31,15,11,31,1,0,2,0,6,3,-2,False
NO,CLE,23,12,30,7,-1.0,4,2,11,1,0.4118,1.0,4,6,2,6,0.48,0.39,0.79,0.46,0.5,0.34,0.78,0.46,12,11,12,8,28,14,10,29,0,2,3,4,5,0,14,True
NY,WAS,15,22,7,31,-1.0,3,6,2,8,0.0588,-0.5,6,3,5,0,0.51,0.35,0.75,0.47,0.49,0.34,0.76,0.46,11,10,14,10,31,14,12,29,1,1,1,1,1,7,7,True
ORL,LAL,31,8,31,7,-1.0,7,2,7,2,0.6842,0.8182,0,6,0,4,0.48,0.36,0.74,0.45,0.5,0.37,0.75,0.47,12,12,13,10,31,14,12,31,0,0,3,3,-19,-22,-6,False
SA,PHI,25,12,18,20,-1.0,6,3,5,4,0.3636,0.1111,2,5,5,4,0.49,0.37,0.74,0.46,0.49,0.35,0.76,0.46,9,11,12,7,31,15,12,29,2,3,3,4,2,8,22,True
TOR,IND,16,24,14,25,-1.0,3,5,3,6,-0.1579,-0.0588,3,2,6,3,0.49,0.37,0.8,0.46,0.5,0.37,0.79,0.47,11,12,13,10,30,14,11,33,1,1,3,4,1,3,7,True
UTA,MEM,23,16,11,27,-1.0,5,3,4,7,0.6,-0.1429,6,8,7,4,0.49,0.35,0.77,0.47,0.5,0.35,0.79,0.47,15,11,16,10,27,14,9,30,1,2,3,2,2,15,-10,False
BOS,NJ,32,9,19,21,-1.0,19,4,3,3,0.8182,-0.1818,2,3,8,7,0.48,0.38,0.79,0.46,0.47,0.38,0.76,0.45,13,13,16,10,29,14,11,30,0,-1,-2,-2,10,28,-20,False
MIA,HOU,21,17,24,16,1.0,4,3,4,3,0.3333,0.4118,9,10,5,8,0.48,0.38,0.73,0.45,0.47,0.35,0.77,0.45,13,10,14,11,29,12,11,31,1,-1,1,2,0,-7,7,True
MIL,LAC,20,22,8,30,-1.0,3,4,3,12,0.2222,-0.6842,6,9,5,2,0.49,0.35,0.77,0.46,0.46,0.34,0.73,0.44,14,11,16,11,29,14,12,30,0,0,-2,-1,-20,-15,9,True
NO,DET,23,13,22,16,0,4,2,7,4,0.4118,0.3333,5,6,3,3,0.48,0.39,0.8,0.46,0.47,0.34,0.75,0.45,12,11,12,8,28,12,10,31,1,2,1,1,15,10,-6,False
ORL,DEN,32,8,27,13,0,7,2,5,3,0.6842,0.5238,0,6,2,8,0.48,0.36,0.74,0.45,0.5,0.35,0.77,0.46,12,13,14,10,31,14,11,30,0,1,1,2,8,1,-18,False
PHI,NY,19,20,15,23,-1.0,6,4,3,6,0.1579,0.0588,5,4,6,3,0.49,0.35,0.76,0.46,0.5,0.36,0.76,0.47,11,10,15,11,28,15,12,34,2,1,2,2,7,15,-10,False
POR,CHA,24,15,15,24,0,6,3,2,7,0.5556,-0.0909,4,8,5,4,0.51,0.36,0.8,0.47,0.48,0.36,0.76,0.45,12,11,13,11,26,15,10,29,-1,1,0,1,4,3,5,True
SA,CHI,25,13,18,22,-1.0,6,3,2,3,0.3636,0.3,3,5,10,6,0.49,0.38,0.74,0.46,0.48,0.36,0.78,0.46,9,11,12,8,30,13,11,31,0,2,3,5,7,15,-5,False
UTA,DAL,24,16,22,17,-1.0,5,3,5,5,0.6,0.2632,6,9,3,8,0.49,0.35,0.78,0.47,0.48,0.32,0.81,0.45,15,10,16,10,27,12,11,31,-1,-2,0,0,-11,-11,7,True
MIA,OKC,21,18,8,33,-1.0,4,3,2,14,0.3333,-0.4545,9,10,6,2,0.48,0.37,0.72,0.45,0.49,0.37,0.75,0.47,13,11,14,11,29,15,11,31,1,2,2,2,9,5,-10,False
PHO,TOR,22,15,16,25,0,3,4,3,5,0.2,-0.1579,2,7,3,2,0.51,0.39,0.75,0.48,0.49,0.37,0.8,0.46,13,10,13,10,28,12,9,30,0,0,2,2,4,6,-4,False
CHI,NY,18,23,15,24,-1.0,2,3,3,6,0.2381,0.0,10,6,6,3,0.48,0.35,0.78,0.46,0.5,0.36,0.76,0.47,13,10,15,11,30,15,11,34,2,1,2,2,0,-6,4,True
CLE,LAL,31,7,31,8,0,11,1,7,2,1.0,0.7391,2,7,0,4,0.5,0.34,0.78,0.46,0.5,0.37,0.75,0.47,12,12,14,10,28,14,12,31,0,0,3,2,15,10,17,True
DAL,PHI,23,17,20,20,-1.0,5,5,7,4,0.3,0.1579,3,8,5,4,0.48,0.32,0.81,0.45,0.49,0.36,0.76,0.46,11,11,13,11,31,15,12,29,2,3,3,4,4,2,-2,False
DEN,HOU,27,14,25,16,0.0,5,3,4,3,0.4545,0.4444,2,8,5,9,0.49,0.35,0.77,0.46,0.48,0.34,0.77,0.45,14,10,15,10,30,12,11,31,1,-1,1,2,1,-9,2,True
DET,MEM,22,17,11,28,0,7,5,4,7,0.2632,-0.1818,3,3,7,4,0.47,0.34,0.75,0.45,0.5,0.35,0.79,0.47,12,11,12,10,30,14,9,29,1,1,3,2,-2,1,-8,False
IND,NO,15,25,24,13,1.0,3,6,4,2,0.0,0.4118,6,3,5,7,0.5,0.37,0.79,0.47,0.48,0.39,0.79,0.46,13,10,15,11,31,13,10,30,1,1,3,2,14,24,3,True
MIL,POR,20,23,24,16,0,3,4,6,3,0.2222,0.5556,7,9,5,8,0.49,0.35,0.77,0.46,0.51,0.36,0.8,0.47,14,10,16,11,29,12,11,28,1,2,4,4,-1,1,17,True
MIN,LAC,12,26,9,30,1.0,5,13,3,12,-0.3684,-0.6,6,5,5,2,0.47,0.34,0.74,0.45,0.46,0.34,0.72,0.44,12,11,14,10,31,14,12,30,0,-1,-2,-1,4,6,-8,False
PHO,BOS,23,15,33,9,0,3,4,19,4,0.2,0.8182,2,7,2,3,0.51,0.39,0.75,0.48,0.48,0.37,0.79,0.45,13,12,13,10,28,15,10,30,0,-1,1,3,-8,-8,17,True
SA,CHA,26,13,16,24,0,6,3,3,7,0.3636,-0.0435,3,6,5,4,0.49,0.38,0.74,0.46,0.48,0.36,0.76,0.45,9,11,12,8,30,15,10,29,-1,1,0,1,0,-6,-2,False
TOR,ATL,16,26,23,16,0.0,3,5,6,4,-0.2,0.5789,3,2,3,4,0.49,0.37,0.8,0.46,0.49,0.37,0.76,0.46,11,11,14,10,30,13,11,31,0,0,1,3,-8,-8,3,True
WAS,GS,8,31,12,29,-1.0,2,8,2,9,-0.4286,-0.0588,5,0,7,4,0.49,0.34,0.76,0.46,0.5,0.36,0.77,0.47,11,13,13,10,28,14,14,32,1,2,4,6,12,-2,21,True
ATL,CHI,24,16,18,24,-1.0,6,4,2,3,0.6,0.2381,3,5,10,6,0.49,0.37,0.75,0.46,0.48,0.36,0.78,0.46,11,11,12,10,28,13,11,31,0,2,3,4,-9,-2,-3,False
IND,SA,15,26,27,13,0,3,6,6,3,0.0,0.3636,6,3,3,6,0.5,0.37,0.79,0.47,0.49,0.37,0.74,0.46,13,9,15,11,31,11,9,31,1,0,1,2,1,9,18,True
MIN,UTA,13,26,24,17,1.0,5,13,5,3,-0.3684,0.6,6,5,7,9,0.47,0.34,0.74,0.45,0.49,0.35,0.78,0.47,12,11,14,10,31,15,12,30,3,3,5,6,-11,-7,5,True
SAC,DEN,10,31,27,15,1.0,3,8,5,3,-0.3333,0.4545,7,2,2,8,0.48,0.37,0.75,0.46,0.5,0.35,0.77,0.46,14,13,15,10,29,14,11,29,0,1,1,2,-20,-15,19,True
BOS,MIA,34,9,22,18,0,19,4,4,3,0.8261,0.3333,2,3,9,11,0.48,0.37,0.78,0.46,0.48,0.37,0.72,0.45,13,10,16,10,29,14,11,31,-1,1,1,3,30,31,-15,False
CLE,POR,31,8,25,16,0,11,1,6,3,1.0,0.5789,3,7,5,9,0.5,0.35,0.77,0.46,0.51,0.36,0.8,0.47,12,10,14,10,28,12,11,28,1,2,4,5,-1,9,-6,False
DAL,MIL,24,17,20,24,0,5,5,3,4,0.3,0.2222,3,8,7,9,0.48,0.33,0.81,0.45,0.49,0.35,0.77,0.46,11,12,13,11,31,14,11,29,0,1,0,4,4,-11,34,True
LAL,LAC,32,8,9,31,-1.0,7,2,3,12,0.75,-0.619,0,4,6,2,0.5,0.37,0.74,0.47,0.46,0.34,0.72,0.44,12,11,14,11,29,14,12,30,0,-1,-2,-1,-1,9,-11,False
MEM,CHA,11,29,16,25,1.0,4,7,3,7,-0.2174,-0.0833,7,4,5,4,0.5,0.35,0.79,0.47,0.48,0.36,0.76,0.45,12,11,14,9,28,15,10,29,-1,1,0,1,-4,2,15,True
NJ,NO,19,22,25,13,0,3,3,4,2,-0.2174,0.4444,8,7,5,7,0.47,0.38,0.76,0.45,0.48,0.39,0.79,0.46,13,10,13,9,30,13,10,30,1,1,3,2,-29,-20,10,True
OKC,GS,8,34,13,29,0.0,2,14,2,9,-0.4783,0.0,6,2,7,4,0.49,0.37,0.74,0.47,0.5,0.37,0.77,0.47,12,12,14,10,29,14,14,32,1,2,4,6,-7,-11,-1,False
PHO,NY,23,16,16,24,-1.0,3,4,3,6,0.2,0.0526,3,7,6,3,0.51,0.39,0.75,0.48,0.5,0.36,0.76,0.46,13,10,14,10,28,15,11,34,2,1,2,2,30,31,5,True
TOR,DET,16,27,23,17,1.0,3,6,7,5,-0.2,0.2632,3,2,3,3,0.49,0.37,0.8,0.46,0.47,0.34,0.75,0.45,11,11,14,10,30,12,10,31,1,2,1,1,-9,-2,19,True
UTA,HOU,25,17,26,16,1.0,5,3,4,3,0.619,0.4737,7,10,5,9,0.49,0.35,0.78,0.47,0.48,0.34,0.77,0.45,14,10,16,10,27,12,11,31,1,-1,1,2,9,3,9,True
WAS,SAC,8,32,10,32,0,2,8,3,8,-0.4286,-0.3333,6,0,7,2,0.49,0.35,0.76,0.46,0.49,0.36,0.75,0.46,11,12,13,10,28,14,12,30,0,0,2,2,12,7,-3,False
BOS,ORL,35,9,33,8,-1.0,19,4,7,2,0.8261,0.6842,2,3,0,6,0.48,0.37,0.78,0.45,0.48,0.36,0.74,0.45,13,11,16,10,29,14,11,32,0,2,2,1,-23,-14,-10,False
WAS,LAL,9,32,33,8,1.0,2,8,7,2,-0.4286,0.75,6,1,0,4,0.49,0.35,0.76,0.46,0.5,0.38,0.75,0.47,11,12,13,10,28,14,12,31,0,0,2,2,-10,-19,20,True
