DATE,AWAY_NAME,HOME_NAME,AWAY_2PA,AWAY_2PM,AWAY_3PA,AWAY_3PM,AWAY_FTA,AWAY_FTM,AWAY_TO,AWAY_ORB,AWAY_DRB,HOME_2PA,HOME_2PM,HOME_3PA,HOME_3PM,HOME_FTA,HOME_FTM,HOME_TO,HOME_ORB,HOME_DRB,AWAY_PTS_Q1,HOME_PTS_Q1,AWAY_PTS_Q2,HOME_PTS_Q2,AWAY_PTS_Q3,HOME_PTS_Q3,AWAY_PTS_Q4,HOME_PTS_Q4,AWAY_PTS_FINAL,HOME_PTS_FINAL,HOME_WIN
2009-01-31,CHI,PHO,77,39,17,8,22,20,9,12,30,56,32,14,5,40,32,14,4,31,30,25,62,59,88,83,122,111,122,111,False
2009-01-31,DAL,MIA,62,40,16,7,12,10,15,4,31,62,30,15,5,30,21,12,9,25,24,15,57,49,85,70,111,96,111,96,False
2009-01-31,GS,HOU,66,28,15,6,23,19,11,8,27,66,33,18,7,32,23,13,13,35,20,25,51,53,75,81,93,110,93,110,True
2009-01-31,LAC,WAS,48,23,26,11,18,15,25,7,31,79,32,11,6,31,24,14,18,31,22,26,47,58,75,81,94,106,94,106,True
2009-01-31,LAL,MEM,66,40,16,4,28,23,14,12,26,65,33,11,6,21,14,23,11,24,26,29,55,61,91,82,115,98,115,98,False
2009-01-31,NJ,PHI,67,28,14,5,20,14,17,15,31,61,22,17,5,32,24,16,16,32,31,31,50,58,65,75,85,83,85,83,False
2009-01-31,NO,SA,70,34,11,6,11,7,14,9,32,59,33,18,9,15,13,12,3,28,22,28,42,50,71,80,93,106,93,106,True
2009-01-31,NY,IND,60,31,34,15,21,15,15,10,42,75,34,25,8,25,21,12,15,35,29,28,67,55,99,87,122,113,122,113,False
2009-01-31,UTA,POR,48,32,20,5,37,29,16,7,20,57,33,20,10,36,26,11,13,22,26,33,47,52,73,90,108,122,108,122,True
2009-02-01,CLE,DET,59,28,15,7,21,13,13,11,31,67,30,9,2,18,14,9,9,26,16,18,36,39,58,66,90,80,90,80,False
2009-02-01,MIN,BOS,60,33,18,5,23,20,15,7,30,68,35,15,5,30,24,11,15,26,24,29,44,62,73,87,101,109,101,109,True
2009-02-01,OKC,SAC,76,38,14,3,39,33,18,21,30,75,37,22,7,34,27,14,17,26,31,33,57,63,90,92,112,112,118,122,True
2009-02-01,ORL,TOR,57,26,30,13,29,22,9,10,39,76,33,11,2,19,18,10,7,38,31,25,53,47,87,65,113,90,113,90,False
2009-02-02,CHA,UTA,52,28,15,6,20,12,24,11,22,59,32,13,5,35,26,15,11,22,25,19,51,49,70,76,86,105,86,105,True
2009-02-02,DAL,ORL,59,34,14,5,25,22,15,6,32,62,32,20,3,30,22,11,10,27,25,27,54,47,77,63,105,95,105,95,False
2009-02-02,LAC,MIA,59,29,22,6,20,19,15,6,27,65,36,16,9,26,20,14,12,31,24,30,47,58,73,90,95,119,95,119,True
2009-02-02,LAL,NY,68,37,16,7,36,31,16,13,39,66,34,27,7,33,28,13,14,27,31,26,65,54,96,86,126,117,126,117,False
2009-02-02,MEM,WAS,67,33,14,7,33,26,8,10,29,63,31,18,6,26,17,17,17,30,32,29,61,57,94,81,113,97,113,97,False
2009-02-02,POR,NO,65,34,13,4,19,17,15,13,39,61,29,19,5,20,16,7,10,22,17,25,39,48,59,74,97,89,97,89,False
2009-02-02,SA,GS,76,38,13,3,34,25,20,13,39,81,39,13,5,18,12,17,10,33,27,25,48,52,75,79,95,95,110,105,False
2009-02-02,SAC,PHO,68,25,16,6,18,13,26,11,24,74,39,14,6,40,33,18,21,38,19,40,43,73,57,105,81,129,81,129,True
2009-02-03,BOS,PHI,63,37,13,4,16,14,21,11,30,75,36,8,1,28,24,10,12,21,32,20,50,49,69,70,100,99,100,99,False
2009-02-03,CHI,HOU,77,34,15,5,28,17,8,17,29,64,31,20,6,30,27,11,12,34,18,20,45,48,66,79,100,107,100,107,True
2009-02-03,MIL,NJ,55,20,19,7,34,24,11,12,25,53,24,20,10,24,21,14,12,31,16,23,37,45,63,74,85,99,85,99,True
2009-02-03,MIN,IND,63,31,23,11,22,21,21,13,33,60,29,24,11,29,20,15,11,25,27,32,56,59,78,82,116,111,116,111,False
2009-02-03,SA,DEN,63,30,25,9,14,9,19,11,26,61,29,16,5,37,31,17,13,36,25,31,44,56,68,78,96,104,96,104,True
2009-02-03,TOR,CLE,66,30,12,1,26,20,7,10,26,52,24,24,11,22,20,9,8,28,15,37,40,59,66,74,83,101,83,101,True
2009-02-04,ATL,MIN,55,30,11,3,38,25,18,7,30,58,24,30,8,21,14,18,19,26,22,18,45,37,75,62,94,86,94,86,False
2009-02-04,CHI,NO,56,36,17,5,27,20,14,6,28,64,24,16,5,33,30,16,16,25,31,20,62,44,80,61,107,93,107,93,False
2009-02-04,CLE,NY,56,27,24,10,30,23,8,8,34,58,28,25,9,21,19,12,10,34,36,24,57,52,82,78,107,102,107,102,False
2009-02-04,DEN,OKC,84,41,9,6,19,14,12,13,27,68,36,16,6,31,23,16,17,28,32,31,59,70,89,94,114,113,114,113,False
2009-02-04,HOU,MEM,56,25,27,8,25,19,10,14,26,59,32,16,8,22,16,12,7,36,31,31,55,58,74,88,93,104,93,104,True
2009-02-04,LAC,ORL,66,32,19,4,23,20,9,10,22,57,31,26,16,25,15,10,13,35,22,34,48,72,71,104,96,125,96,125,True
2009-02-04,LAL,TOR,72,38,17,7,23,18,5,10,35,75,36,15,6,19,17,9,8,32,26,31,58,63,85,87,115,107,115,107,False
2009-02-04,MIA,DET,67,25,16,7,24,19,6,11,24,57,27,14,8,23,15,18,10,35,21,20,42,45,62,70,90,93,90,93,True
2009-02-04,NJ,WAS,53,34,22,12,13,11,12,5,32,67,33,18,3,16,13,9,14,19,27,22,58,53,93,71,115,88,115,88,False
2009-02-04,PHO,GS,66,34,24,7,30,23,13,12,34,62,34,28,13,22,17,12,6,34,30,43,55,72,83,104,112,124,112,124,True
2009-02-04,POR,DAL,64,29,13,8,19,17,14,7,27,64,38,14,5,14,13,14,5,28,29,27,45,57,72,82,99,104,99,104,True
2009-02-05,DAL,UTA,72,31,13,3,19,16,14,8,24,58,30,26,12,22,19,18,13,41,20,24,47,57,66,94,87,115,87,115,True
2009-02-05,IND,PHI,50,20,34,13,17,15,17,11,31,73,29,12,5,34,26,15,16,34,22,29,56,54,69,80,94,99,94,99,True
2009-02-05,LAL,BOS,66,33,22,9,29,17,13,12,30,75,34,18,8,20,17,16,12,35,23,20,51,52,77,81,101,101,110,109,False
2009-02-06,ATL,CHA,58,21,18,10,39,30,12,13,27,57,28,19,6,28,23,12,12,31,19,22,43,55,78,77,102,97,102,97,False
2009-02-06,BOS,NY,62,33,16,7,30,23,16,9,42,61,26,31,12,18,12,14,12,31,27,26,46,47,72,76,110,100,110,100,False
2009-02-06,DEN,WAS,72,42,15,7,22,19,10,12,31,64,27,18,8,28,25,13,12,26,30,23,68,48,102,70,124,103,124,103,False
2009-02-06,GS,PHO,72,35,14,4,29,23,21,11,32,86,43,4,2,31,23,11,10,34,21,31,54,59,85,86,105,115,105,115,True
2009-02-06,LAC,MEM,49,30,29,16,28,18,13,6,30,61,32,14,5,34,26,11,7,27,33,20,68,49,102,77,126,105,126,105,False
2009-02-06,ORL,IND,48,24,32,11,33,21,16,10,40,56,26,24,9,31,28,10,4,34,29,32,51,61,74,80,102,107,102,107,True
2009-02-06,POR,OKC,62,30,18,6,21,15,13,9,28,73,38,7,2,24,20,14,11,32,25,37,40,60,66,81,93,102,93,102,True
2009-02-06,TOR,NO,55,28,14,7,20,15,17,8,26,43,21,32,15,16,14,14,9,27,16,26,48,42,69,64,92,101,92,101,True
2009-02-06,UTA,SAC,61,35,13,4,37,29,18,8,36,59,29,24,7,39,28,12,14,30,28,25,45,55,80,77,111,107,111,107,False
2009-02-07,CHI,DAL,77,33,17,10,24,18,18,14,36,80,38,17,7,22,18,11,14,33,24,20,50,48,72,77,97,97,114,115,True
2009-02-07,DEN,NJ,58,22,15,4,23,14,16,6,24,57,29,22,8,41,32,13,16,38,19,24,39,59,55,92,70,114,70,114,True
2009-02-07,DET,MIL,76,35,18,10,28,26,13,15,29,67,35,17,6,41,33,10,8,28,30,19,54,45,79,82,109,109,126,121,False
2009-02-07,LAC,ATL,64,38,22,11,17,12,6,8,33,57,26,16,7,32,24,11,5,31,27,17,55,41,90,72,121,97,121,97,False
2009-02-07,MIA,PHI,58,31,19,3,20,13,15,9,26,55,26,14,4,36,30,12,9,31,23,26,44,44,69,63,84,94,84,94,True
2009-02-07,MIN,HOU,63,26,25,9,16,11,12,11,28,66,33,19,9,17,14,13,13,38,27,20,50,50,71,78,90,107,90,107,True
2009-02-07,TOR,MEM,56,18,23,5,21,19,10,8,38,61,25,17,5,17,13,15,10,43,21,18,35,43,55,60,70,78,70,78,True
2009-02-08,CHA,MIA,59,28,21,10,12,6,14,8,22,58,35,17,7,12,5,9,7,27,20,18,39,43,61,69,92,96,92,96,True
2009-02-08,IND,WAS,49,30,24,9,32,30,12,5,28,63,31,17,10,33,27,10,10,25,37,29,63,61,94,92,117,119,117,119,True
2009-02-08,LAL,CLE,68,40,20,3,16,12,6,12,30,64,23,23,11,19,12,9,15,27,30,32,51,61,82,77,101,91,101,91,False
2009-02-08,MIN,NO,57,29,27,8,21,15,14,15,31,53,30,15,3,39,32,9,5,28,31,24,52,49,80,76,97,101,97,101,True
2009-02-08,NJ,ORL,72,29,14,5,17,11,12,13,26,53,29,20,6,37,25,13,11,34,18,32,45,59,65,79,84,101,84,101,True
2009-02-08,NY,POR,52,27,29,14,12,12,13,6,23,61,34,19,9,21,14,15,14,29,27,36,50,59,82,82,108,109,108,109,True
2009-02-08,PHO,DET,72,37,11,4,30,21,12,13,28,69,30,16,6,24,19,15,16,29,29,29,62,50,83,74,107,97,107,97,False
2009-02-08,SA,BOS,59,31,21,8,21,19,13,8,32,76,41,11,3,11,8,11,8,31,22,23,60,52,74,76,105,99,105,99,False
2009-02-08,SAC,OKC,62,32,18,12,16,13,12,6,28,74,41,11,4,28,22,11,11,30,23,34,46,59,80,84,113,116,113,116,True
2009-02-08,UTA,GS,60,28,19,5,30,25,18,12,32,66,35,13,6,34,28,8,8,29,21,23,45,48,69,86,96,116,96,116,True
2009-02-09,HOU,MIL,47,19,26,12,43,38,18,11,28,69,37,20,10,26,20,8,10,26,23,32,58,64,76,98,112,124,112,124,True
2009-02-09,LAC,CHA,61,27,16,3,17,10,18,11,22,62,33,13,6,16,10,18,11,33,21,22,43,46,61,67,73,94,73,94,True
2009-02-09,NO,MEM,63,19,25,7,22,21,7,14,24,62,25,15,3,35,26,19,20,44,22,21,39,40,58,64,80,85,80,85,True
2009-02-09,PHO,PHI,71,33,14,3,20,16,18,15,26,77,36,16,4,28,24,10,22,32,25,30,44,55,66,80,91,108,91,108,True
2009-02-10,CLE,IND,57,28,21,6,29,21,15,14,35,61,26,23,11,15,11,12,10,30,24,24,43,42,68,67,95,96,95,96,True
2009-02-10,DEN,MIA,60,36,21,5,14,12,10,8,27,53,26,20,6,16,12,19,11,26,32,20,56,40,74,65,99,82,99,82,False
2009-02-10,DET,CHI,74,37,9,4,21,16,16,14,26,68,32,10,5,37,28,16,18,25,22,30,51,50,85,71,102,107,102,107,True
2009-02-10,NY,GS,63,38,27,11,27,18,17,11,28,72,40,22,12,32,28,8,13,29,29,41,65,65,95,105,127,144,127,144,True
2009-02-10,OKC,LAL,71,28,18,7,25,21,14,10,36,79,40,20,5,17,10,13,16,40,25,25,47,60,73,80,98,105,98,105,True
2009-02-10,SA,NJ,60,33,18,8,20,18,6,9,33,70,37,14,4,9,7,7,8,28,28,21,54,51,82,69,108,93,108,93,False
2009-02-10,SAC,DAL,64,27,15,8,29,22,13,3,25,73,42,12,5,22,19,14,11,36,31,38,57,62,71,88,100,118,100,118,True
2009-02-10,TOR,MIN,65,36,16,7,18,17,12,5,36,62,31,27,7,23,19,8,11,28,23,16,41,48,73,80,110,102,110,102,False
2009-02-10,WAS,ATL,61,31,13,2,27,22,18,7,35,72,35,26,10,20,11,7,20,29,17,26,37,53,61,77,90,111,90,111,True
2009-02-11,ATL,DET,63,34,11,4,23,19,7,6,29,66,34,13,5,19,12,10,11,29,24,24,48,46,76,68,99,95,99,95,False
2009-02-11,BOS,NO,65,33,14,2,22,17,13,10,29,53,24,11,2,29,23,18,7,29,23,21,42,44,64,64,89,77,89,77,False
2009-02-11,DEN,ORL,51,22,15,5,28,23,17,3,35,38,12,31,9,29,22,24,11,31,24,17,46,29,63,51,82,73,82,73,False
2009-02-11,IND,MIL,58,26,28,11,27,25,14,13,25,64,33,14,9,41,29,13,10,35,28,31,59,57,84,90,110,122,110,122,True
2009-02-11,LAL,UTA,71,37,19,5,26,20,13,13,26,53,35,17,6,37,25,16,5,30,29,31,63,61,85,87,109,113,109,113,True
2009-02-11,MEM,PHI,57,28,16,6,16,13,23,14,29,61,35,11,2,24,15,9,5,21,18,26,37,41,59,64,87,91,87,91,True
2009-02-11,NY,LAC,77,41,33,8,22,18,10,18,35,60,35,37,15,18,13,16,9,38,34,28,59,58,86,85,110,110,124,128,True
2009-02-11,OKC,POR,75,31,7,1,32,27,11,14,21,67,34,19,8,20,14,15,16,32,20,23,46,53,74,80,92,106,92,106,True
2009-02-11,PHO,CLE,63,33,11,3,24,17,26,12,29,63,30,26,11,20,16,18,14,23,29,29,52,64,71,87,92,109,92,109,True
2009-02-11,SA,TOR,73,31,13,5,15,12,12,9,37,63,29,15,6,17,15,12,4,35,22,20,43,49,69,67,89,91,89,91,True
2009-02-11,SAC,HOU,56,29,12,3,21,15,21,5,24,51,25,25,9,20,17,22,14,28,25,22,35,39,56,74,82,94,82,94,True
2009-02-11,WAS,CHA,66,26,18,9,13,10,17,13,25,47,26,27,11,21,16,17,10,32,21,24,45,56,63,77,89,101,89,101,True
2009-02-12,BOS,DAL,62,32,10,3,28,26,21,13,37,64,25,17,7,24,21,8,8,23,17,21,40,51,69,75,99,92,99,92,False
2009-02-12,MIA,CHI,60,31,18,7,13,12,19,9,27,62,30,8,1,35,30,19,8,29,23,24,50,39,76,65,95,93,95,93,False
2009-02-12,POR,GS,69,33,14,6,17,14,23,15,31,67,27,9,4,43,39,14,13,27,20,32,46,57,62,80,98,105,98,105,True
2009-02-17,ATL,LAL,69,29,15,2,28,19,15,15,24,75,35,21,7,10,5,23,28,39,24,23,36,45,60,85,83,96,83,96,True
2009-02-17,CHA,ORL,78,38,17,6,17,8,14,17,34,56,26,24,9,37,28,15,13,36,21,25,50,43,74,68,95,95,102,107,True
2009-02-17,LAC,PHO,51,23,32,13,18,15,21,3,18,76,52,14,4,32,24,22,15,43,26,41,49,81,72,118,100,140,100,140,True
2009-02-17,MEM,UTA,63,32,12,3,32,26,19,17,24,68,35,14,5,33,32,11,14,23,25,33,56,56,80,88,99,117,99,117,True
2009-02-17,MIL,DET,64,26,15,6,29,22,7,8,33,64,30,14,4,17,14,13,7,36,29,17,50,37,74,61,92,86,92,86,False
2009-02-17,MIN,WAS,62,29,24,6,31,27,12,13,27,63,35,15,5,33,26,18,10,34,16,27,42,51,76,76,103,111,103,111,True
2009-02-17,NJ,HOU,65,23,15,9,18,15,12,2,28,59,25,29,15,23,19,14,16,40,17,27,40,56,65,84,88,114,88,114,True
2009-02-17,NO,OKC,56,31,23,8,17,14,11,6,35,61,30,23,6,25,20,11,13,32,32,18,53,47,78,71,100,98,100,98,False
2009-02-17,PHI,IND,76,33,15,2,29,19,10,17,28,66,36,17,5,17,13,19,11,39,18,28,44,55,63,80,91,100,91,100,True
2009-02-17,SA,NY,69,32,24,8,22,19,15,12,36,66,36,28,9,21,13,13,10,36,27,27,56,57,77,77,102,102,107,112,True
2009-02-18,ATL,SAC,69,28,19,9,34,22,12,15,34,61,30,22,7,23,19,16,8,37,30,27,55,59,83,77,105,100,105,100,False
2009-02-18,CHI,MIL,61,29,17,7,37,34,19,10,28,68,28,21,7,33,27,22,23,27,23,22,49,51,79,75,113,104,113,104,False
2009-02-18,CLE,TOR,59,38,10,2,16,11,20,4,44,70,27,15,4,12,10,11,8,24,24,23,47,41,71,56,93,76,93,76,False
2009-02-18,DEN,PHI,61,33,15,4,32,23,19,9,34,73,24,13,4,39,29,15,18,31,13,25,37,47,71,68,101,89,101,89,False
2009-02-18,IND,CHA,69,33,22,5,23,13,12,15,34,62,26,21,8,33,27,9,12,34,25,32,50,53,69,79,94,103,94,103,True
2009-02-18,LAL,GS,71,37,21,9,33,28,15,18,25,74,40,19,8,19,17,15,15,23,30,34,62,68,92,94,129,121,129,121,False
2009-02-18,MEM,POR,72,33,13,4,20,12,14,15,27,60,29,19,7,18,15,15,10,29,27,30,53,57,72,75,90,94,90,94,True
2009-02-18,MIN,MIA,47,23,22,14,29,23,23,11,38,61,33,20,5,26,23,7,3,21,20,31,46,49,82,73,111,104,111,104,False
2009-02-18,NJ,DAL,61,34,19,4,21,18,11,11,24,63,32,14,10,26,19,9,8,28,28,28,55,52,70,92,98,113,98,113,True
2009-02-18,ORL,NO,37,13,33,13,36,20,14,7,28,63,38,16,8,28,17,7,7,39,20,35,43,56,62,86,85,117,85,117,True
2009-02-18,PHO,LAC,74,46,21,10,25,20,7,14,33,65,31,23,11,36,24,8,10,25,30,29,67,53,103,90,142,119,142,119,False
2009-02-19,BOS,UTA,58,27,13,4,29,19,19,10,33,67,30,10,2,31,24,12,7,28,22,13,39,38,66,60,85,90,85,90,True
2009-02-19,SA,DET,62,24,14,7,19,14,9,10,36,70,31,12,2,18,11,9,13,35,20,24,45,40,64,58,83,79,83,79,False
2009-02-20,ATL,POR,56,30,22,7,23,17,13,8,28,69,36,23,8,16,12,8,18,26,26,23,48,50,72,80,98,108,98,108,True
2009-02-20,CLE,MIL,49,25,26,13,30,22,19,11,22,57,29,19,8,30,21,19,15,24,25,27,51,57,86,82,111,103,111,103,False
2009-02-20,DAL,HOU,67,26,19,8,15,10,13,10,28,56,24,19,9,21,18,22,14,36,28,19,51,44,64,74,86,93,86,93,True
2009-02-20,DEN,CHI,72,32,14,7,21,14,19,14,22,68,35,11,5,34,31,17,15,30,31,21,54,54,77,83,99,116,99,116,True
2009-02-20,IND,MIN,66,31,19,10,26,20,17,12,34,59,26,23,10,41,23,19,10,32,33,26,61,48,86,71,112,105,112,105,False
2009-02-20,NO,LAL,60,30,32,12,19,15,15,8,41,71,31,21,7,38,32,10,12,41,20,28,41,45,66,79,98,98,111,115,True
2009-02-20,OKC,PHO,75,32,21,12,21,18,23,19,28,69,41,22,12,27,22,11,10,30,23,38,57,79,93,103,118,140,118,140,True
2009-02-20,ORL,CHA,39,20,34,11,24,19,16,9,33,67,25,13,5,22,15,16,15,30,21,18,49,35,77,61,92,80,92,80,False
2009-02-20,SAC,MEM,48,24,25,10,44,37,17,6,32,77,31,17,5,36,29,16,23,32,27,28,54,50,81,78,115,106,115,106,False
2009-02-20,TOR,NY,76,33,17,5,22,16,12,11,34,54,29,39,17,19,18,10,9,42,22,42,50,75,75,101,97,127,97,127,True
2009-02-20,WAS,NJ,75,38,10,2,33,25,16,18,36,58,26,29,7,32,23,12,17,24,20,18,45,42,80,65,107,96,107,96,False
2009-02-21,NO,UTA,50,26,20,6,20,18,16,5,33,67,32,14,8,21,14,8,8,29,21,28,51,61,76,84,88,102,88,102,True
2009-02-21,OKC,GS,72,43,14,2,33,28,23,16,28,61,36,19,9,37,34,17,3,24,38,34,70,70,94,101,120,133,120,133,True
2009-02-21,PHI,MIA,71,29,18,4,25,21,7,15,27,56,34,18,4,23,17,13,8,30,16,20,40,40,63,67,91,97,91,97,True
2009-02-21,SA,WAS,47,24,27,13,14,11,16,7,40,72,27,9,0,22,13,11,10,26,25,18,52,38,78,57,98,67,98,67,False
2009-02-21,SAC,DAL,62,29,21,7,19,16,16,5,28,69,39,13,5,32,23,17,8,41,20,30,50,70,71,98,95,116,95,116,True
2009-02-22,BOS,PHO,55,38,18,8,40,28,21,8,32,68,35,16,7,26,17,15,7,19,38,33,68,54,96,83,128,108,128,108,False
2009-02-22,CHA,HOU,56,23,19,4,24,20,21,11,29,45,23,27,13,19,14,17,8,30,20,27,42,44,56,73,78,99,78,99,True
2009-02-22,CHI,IND,64,28,15,6,25,17,15,10,36,75,28,15,8,23,18,10,17,32,27,27,51,52,74,75,91,98,91,98,True
2009-02-22,DEN,MIL,60,32,15,6,42,35,24,15,33,64,29,21,10,43,32,13,14,17,35,36,72,69,96,96,117,120,117,120,True
2009-02-22,DET,CLE,70,27,16,5,13,9,11,16,31,59,25,18,10,24,19,6,10,35,17,31,34,67,58,88,78,99,78,99,True
2009-02-22,LAC,POR,54,21,25,8,31,21,16,10,28,65,38,27,10,16,10,15,14,42,16,38,39,65,68,92,87,116,87,116,True
2009-02-22,LAL,MIN,69,38,13,5,27,20,15,4,32,59,32,25,10,19,14,20,8,27,29,26,54,50,78,80,111,108,111,108,False
2009-02-22,MIA,ORL,68,31,21,6,20,19,5,7,21,42,24,33,17,30,23,17,10,43,24,39,46,64,72,91,99,122,99,122,True
2009-02-22,NY,TOR,69,29,22,10,17,12,13,10,33,71,36,15,8,19,15,13,7,43,27,27,53,57,74,82,100,111,100,111,True
2009-02-23,ATL,UTA,53,29,17,6,23,13,20,8,23,75,38,13,6,17,14,15,14,29,24,31,52,66,69,93,89,108,89,108,True
2009-02-23,BOS,DEN,60,27,23,14,21,18,10,11,35,51,22,21,3,34,23,17,11,27,29,20,60,37,86,58,114,76,114,76,False
2009-02-23,GS,LAC,67,33,21,6,26,21,18,10,29,64,32,24,13,22,15,19,12,35,27,27,55,60,79,89,105,118,105,118,True
2009-02-23,IND,NY,68,35,26,8,34,25,19,13,41,68,33,28,9,44,30,11,17,34,20,23,51,51,87,93,119,123,119,123,True
2009-02-23,NO,SAC,58,31,21,9,32,23,14,14,32,54,28,23,9,31,22,14,9,26,29,24,61,47,84,74,112,105,112,105,False
2009-02-23,PHI,NJ,61,32,11,3,37,23,15,12,29,48,22,25,12,23,18,16,8,25,31,19,51,51,75,74,96,98,96,98,True
2009-02-24,CHA,PHO,63,30,18,8,27,18,17,12,26,57,31,19,9,25,23,19,8,29,27,29,55,59,84,94,102,112,102,112,True
2009-02-24,DAL,SA,60,24,19,3,25,19,12,13,33,60,31,20,6,16,13,9,8,39,19,32,44,50,58,69,76,93,76,93,True
2009-02-24,DET,MIA,70,34,8,1,28,20,9,9,25,57,29,19,9,21,18,14,9,35,25,24,51,52,68,80,91,103,91,103,True
2009-02-24,LAL,OKC,63,34,15,7,23,18,12,3,27,64,28,15,5,29,22,17,12,33,32,22,56,44,75,68,107,93,107,93,False
2009-02-24,MEM,CLE,64,29,17,5,11,6,14,10,23,53,23,19,8,29,24,16,13,29,16,27,36,58,56,76,79,94,79,94,True
2009-02-24,MIN,TOR,62,35,24,8,19,16,13,9,27,71,40,15,6,21,20,14,8,31,37,25,56,52,82,84,110,118,110,118,True
2009-02-24,ORL,CHI,63,31,26,9,18,13,15,11,27,74,44,11,4,22,20,11,9,35,27,30,54,63,82,87,102,120,102,120,True
2009-02-24,POR,HOU,69,32,15,5,21,15,11,7,30,64,29,18,7,22,19,11,9,34,21,31,43,60,69,78,94,98,94,98,True
2009-02-25,ATL,DEN,63,35,17,5,26,24,14,12,22,59,29,18,10,30,22,17,17,26,33,28,53,60,78,92,109,110,109,110,True
2009-02-25,BOS,LAC,50,24,16,7,32,22,21,9,32,61,32,22,5,22,14,13,13,26,22,27,50,46,72,71,91,93,91,93,True
2009-02-25,CHA,SAC,57,27,17,9,22,17,16,8,30,58,25,20,6,28,23,16,14,28,30,20,55,41,78,60,98,91,98,91,False
2009-02-25,CHI,NJ,69,28,14,7,26,22,11,15,29,59,31,24,8,25,25,7,11,33,26,25,49,50,78,74,99,111,99,111,True
2009-02-25,DET,NO,65,28,17,7,12,10,7,8,30,66,30,14,4,25,18,9,17,34,13,22,42,43,64,65,87,90,87,90,True
2009-02-25,MEM,IND,70,36,9,3,23,18,17,7,27,58,27,23,11,20,17,20,12,28,29,30,51,60,76,82,99,104,99,104,True
2009-02-25,MIL,DAL,70,30,18,7,21,15,12,7,18,57,31,16,8,32,30,25,13,38,23,33,41,65,73,90,96,116,96,116,True
2009-02-25,ORL,NY,53,32,23,7,38,29,15,8,38,70,28,29,13,19,14,11,15,27,25,15,57,43,81,71,114,109,114,109,False
2009-02-25,PHI,WAS,65,33,13,6,31,22,19,13,27,63,32,17,6,18,16,21,12,26,26,29,56,53,82,67,106,98,106,98,False
2009-02-25,POR,SA,68,27,17,5,17,15,6,13,30,57,33,21,9,8,6,7,5,36,20,29,45,48,63,74,84,99,84,99,True
2009-02-25,UTA,MIN,64,36,13,5,38,33,11,8,28,64,35,18,3,28,24,16,12,28,23,26,51,55,83,81,120,103,120,103,False
2009-02-26,CLE,HOU,63,21,17,6,16,14,12,14,27,52,27,19,8,18,15,13,5,34,11,19,40,45,50,68,74,93,74,93,True
2009-02-26,PHO,LAL,66,31,25,8,25,20,19,17,25,74,45,20,9,20,15,17,14,35,26,39,55,70,81,102,106,132,106,132,True
2009-02-27,CHA,GS,57,31,17,9,29,23,22,12,32,61,32,20,8,26,21,17,9,20,25,24,61,55,89,86,112,109,112,109,False
2009-02-27,CHI,WAS,58,25,18,5,38,25,10,12,25,68,38,17,5,28,22,11,19,34,18,27,45,49,74,83,90,113,90,113,True
2009-02-27,CLE,SA,62,29,21,7,23,18,13,15,31,67,29,12,4,20,16,12,12,28,27,13,45,38,77,56,97,86,97,86,False
2009-02-27,DET,ORL,66,34,7,2,24,19,15,11,27,51,29,19,4,22,15,11,7,21,20,24,43,51,71,65,93,85,93,85,False
2009-02-27,IND,BOS,69,31,18,7,18,16,14,17,29,55,29,19,10,23,16,17,7,28,18,26,49,48,75,77,99,104,99,104,True
2009-02-27,LAC,SAC,66,26,23,8,16,10,15,11,34,58,27,22,11,14,11,19,7,37,18,27,39,52,60,78,86,98,86,98,True
2009-02-27,LAL,DEN,73,26,21,2,27,21,15,22,31,51,27,21,3,36,27,18,11,39,19,16,40,46,63,66,79,90,79,90,True
2009-02-27,MIA,ATL,62,30,23,5,10,8,12,9,31,60,31,19,3,26,20,14,11,37,15,19,32,36,53,64,83,91,83,91,True
2009-02-27,MIL,NO,60,23,28,11,20,15,10,10,31,63,36,21,4,17,11,15,10,42,18,29,35,50,61,75,94,95,94,95,True
2009-02-27,OKC,DAL,80,32,16,7,26,23,14,19,33,73,38,21,4,27,22,13,15,37,22,24,43,48,69,64,95,95,108,110,True
2009-02-27,PHI,NY,57,30,11,3,52,39,15,14,33,57,26,23,10,24,21,12,9,27,29,11,54,37,77,71,108,103,108,103,False
2009-02-27,POR,MIN,58,30,18,8,26,18,9,9,27,55,24,12,5,23,19,15,8,26,23,21,48,40,77,58,102,82,102,82,False
2009-02-27,TOR,PHO,72,35,16,6,30,25,17,16,27,85,52,13,3,25,20,11,14,29,30,37,67,68,92,96,113,133,113,133,True
2009-02-28,CHA,LAC,65,30,19,10,13,10,11,14,24,58,31,17,7,15,12,16,8,29,17,29,45,51,79,71,100,95,100,95,False
2009-02-28,HOU,CHI,54,29,28,10,14,14,16,8,32,80,40,14,4,19,13,12,19,32,31,26,58,55,88,71,102,105,102,105,True
2009-02-28,NY,MIA,45,22,34,16,30,23,15,12,28,77,41,22,7,19,17,7,15,31,34,22,67,59,98,83,115,120,115,120,True
2009-02-28,OKC,MEM,69,29,12,4,36,29,14,13,29,64,32,9,3,30,19,17,8,36,29,17,56,45,77,61,99,92,99,92,False
2009-02-28,ORL,PHI,41,22,37,15,22,17,14,6,28,70,33,9,5,24,19,13,8,25,26,32,45,57,70,80,106,100,106,100,False
